"short_point_id","full_point_id","state","month","day","year","visit","observer","genus","species","flowers_or_inflorescences","flowers","stems","flowers_per_stem","Notes/Photos","common_name","survey"
"priv004","mo_priv004","mo",7,30,2024,4,"WB","Rudbeckia","sp.","flowers",2,"n/a","n/a","none",NA,"mo_priv004_v4_y2024"
"priv004","mo_priv004","mo",7,30,2024,4,"WB","Melilotus","officinalis","flowers",1680,"n/a","n/a","none","yellowsweetclover","mo_priv004_v4_y2024"
"priv004","mo_priv004","mo",7,30,2024,4,"WB","Trifolium","pratense","flowers",1,"n/a","n/a","none","redclover","mo_priv004_v4_y2024"
"priv005","mo_priv005","mo",7,30,2024,4,"IS","Rudbeckia","hirta","flowers",2,"n/a","n/a","none","black-eyed susan","mo_priv005_v4_y2024"
"priv005","mo_priv005","mo",7,30,2024,4,"IS","Chamaecrista","fasciculata","flowers",534,"n/a","n/a","none","partridgepea","mo_priv005_v4_y2024"
"priv005","mo_priv005","mo",7,30,2024,4,"IS","Oxalis","sp.","flowers",1,"n/a","n/a","none",NA,"mo_priv005_v4_y2024"
"priv005","mo_priv005","mo",7,30,2024,4,"IS","Heliopsis","sp.","flowers",25,"n/a","n/a","none",NA,"mo_priv005_v4_y2024"
"priv005","mo_priv005","mo",7,30,2024,4,"IS","Achillea","millefolium","flowers",1980,"n/a","n/a","none","common yarrow","mo_priv005_v4_y2024"
"priv005","mo_priv005","mo",7,30,2024,4,"IS","Ratibida","sp.","flowers",4,"n/a","n/a","none","roundconeflower","mo_priv005_v4_y2024"
"priv005","mo_priv005","mo",7,30,2024,4,"IS","Verbena","sp.","flowers",18,"n/a","n/a","none",NA,"mo_priv005_v4_y2024"
"priv019","mo_priv019","mo",7,30,2024,4,"WB","Erigeron","sp.","flowers",2467,"n/a","n/a","none","fleabane","mo_priv019_v4_y2024"
"priv019","mo_priv019","mo",7,30,2024,4,"WB","Trifolium","repens","flowers",350,"n/a","n/a","none","whiteclover","mo_priv019_v4_y2024"
"priv019","mo_priv019","mo",7,30,2024,4,"WB","Solanum","carolinense","flowers",19,"n/a","n/a","none","carolina horsenettle","mo_priv019_v4_y2024"
"priv019","mo_priv019","mo",7,30,2024,4,"WB","Melilotus","officinalis","flowers",68,"n/a","n/a","none","yellowsweetclover","mo_priv019_v4_y2024"
"priv019","mo_priv019","mo",7,30,2024,4,"WB","Carduus","sp.","flowers",32,"n/a","n/a","none","thistle","mo_priv019_v4_y2024"
"priv019","mo_priv019","mo",7,30,2024,4,"WB","Rudbeckia","sp.","flowers",85,"n/a","n/a","WB, 1213",NA,"mo_priv019_v4_y2024"
"priv019","mo_priv019","mo",7,30,2024,4,"WB","Dianthus","armeria","flowers",30,"n/a","n/a","none","deptford pink","mo_priv019_v4_y2024"
"priv019","mo_priv019","mo",7,30,2024,4,"WB","Verbena","urticifolia","flowers",477,"n/a","n/a","none","white vervain","mo_priv019_v4_y2024"
"priv019","mo_priv019","mo",7,30,2024,4,"WB","Solanum","sp.","flowers",11,"n/a","n/a","none","likely green/eastern black (small)","mo_priv019_v4_y2024"
"priv019","mo_priv019","mo",7,30,2024,4,"WB","Chamaecrista","fasciculata","flowers",13,"n/a","n/a","none","partridgepea","mo_priv019_v4_y2024"
"priv019","mo_priv019","mo",7,30,2024,4,"WB","Coreopsis","sp.","flowers",2,"n/a","n/a","none",NA,"mo_priv019_v4_y2024"
"priv019","mo_priv019","mo",7,30,2024,4,"WB","Achillea","millefolium","flowers",1950,"n/a","n/a","none","common yarrow","mo_priv019_v4_y2024"
"priv019","mo_priv019","mo",7,30,2024,4,"WB","Lotus","corniculatus","flowers",525,"n/a","n/a","none","bird's foot trefoil","mo_priv019_v4_y2024"
"priv019","mo_priv019","mo",7,30,2024,4,"WB","Verbascum","thapsus","flowers",29,"n/a","n/a","none","common mullein","mo_priv019_v4_y2024"
"priv019","mo_priv019","mo",7,30,2024,4,"WB","Gaillardia","pulchella","flowers",14,"n/a","n/a","none","indianblanket","mo_priv019_v4_y2024"
"priv019","mo_priv019","mo",7,30,2024,4,"WB","Vernonia","baldwinii","flowers",2226,"n/a","n/a","WB, 1226","westernironweed","mo_priv019_v4_y2024"
"priv019","mo_priv019","mo",7,30,2024,4,"WB","Lobelia","sp.","flowers",25,"n/a","n/a","WB, 1229",NA,"mo_priv019_v4_y2024"
"priv019","mo_priv019","mo",7,30,2024,4,"WB","Rudbeckia","sp.","flowers",2,"n/a","n/a","none",NA,"mo_priv019_v4_y2024"
"priv019","mo_priv019","mo",7,30,2024,4,"WB","Daucus","carota","flowers",23,"n/a","n/a","none","queenanne'slace","mo_priv019_v4_y2024"
"priv019","mo_priv019","mo",7,30,2024,4,"WB","Trifolium","pratense","flowers",3,"n/a","n/a","none","redclover","mo_priv019_v4_y2024"
"priv020","mo_priv020","mo",7,30,2024,4,"IS","Rudbeckia","hirta","flowers",43,"n/a","n/a","none","black-eyed susan","mo_priv020_v4_y2024"
"priv020","mo_priv020","mo",7,30,2024,4,"IS","Rudbeckia","triloba","flowers",7,"n/a","n/a","none","brown-eyed susan","mo_priv020_v4_y2024"
"priv020","mo_priv020","mo",7,30,2024,4,"IS","Erigeron","sp.","flowers",1529,"n/a","n/a","none","fleabane","mo_priv020_v4_y2024"
"priv020","mo_priv020","mo",7,30,2024,4,"IS","Lotus","corniculatus","flowers",134,"n/a","n/a","none","bird's foot trefoil","mo_priv020_v4_y2024"
"priv020","mo_priv020","mo",7,30,2024,4,"IS","Kummerowia","sp.","flowers",146,"n/a","n/a","none",NA,"mo_priv020_v4_y2024"
"priv020","mo_priv020","mo",7,30,2024,4,"IS","Achillea","millefolium","flowers",759,"n/a","n/a","none","common yarrow","mo_priv020_v4_y2024"
"priv020","mo_priv020","mo",7,30,2024,4,"IS","Oxalis","sp.","flowers",1,"n/a","n/a","none",NA,"mo_priv020_v4_y2024"
"priv020","mo_priv020","mo",7,30,2024,4,"IS","Heliopsis","sp.","flowers",64,"n/a","n/a","none",NA,"mo_priv020_v4_y2024"
"priv020","mo_priv020","mo",7,30,2024,4,"IS","Solanum","carolinense","flowers",3,"n/a","n/a","none","carolina horsenettle","mo_priv020_v4_y2024"
"priv020","mo_priv020","mo",7,30,2024,4,"IS","Chamaecrista","fasciculata","flowers",73,"n/a","n/a","none","partridgepea","mo_priv020_v4_y2024"
"priv020","mo_priv020","mo",7,30,2024,4,"IS","Gaillardia","pulchella","flowers",40,"n/a","n/a","none","indianblanket","mo_priv020_v4_y2024"
"priv020","mo_priv020","mo",7,30,2024,4,"IS","Persicaria","sp.","flowers",12,"n/a","n/a","none",NA,"mo_priv020_v4_y2024"
"priv020","mo_priv020","mo",7,30,2024,4,"IS","Trifolium","repens","flowers",6,"n/a","n/a","none","whiteclover","mo_priv020_v4_y2024"
"priv020","mo_priv020","mo",7,30,2024,4,"IS","Pycnanthemum","tenuifolium","flowers",49,"n/a","n/a","none","narrowleafmountainmint","mo_priv020_v4_y2024"
"priv020","mo_priv020","mo",7,30,2024,4,"IS","Dianthus","armeria","flowers",54,"n/a","n/a","none","deptford pink","mo_priv020_v4_y2024"
"priv021","mo_priv021","mo",7,30,2024,4,"IS","Croton","capitatus","flowers",53,"n/a","n/a","none","woolycroton","mo_priv021_v4_y2024"
"priv021","mo_priv021","mo",7,30,2024,4,"IS","Medicago","lupulina","flowers",6,"n/a","n/a","none","black medic","mo_priv021_v4_y2024"
"priv021","mo_priv021","mo",7,30,2024,4,"IS","Solanum","carolinense","flowers",30,"n/a","n/a","none","carolina horsenettle","mo_priv021_v4_y2024"
"priv021","mo_priv021","mo",7,30,2024,4,"IS","Melilotus","officinalis","flowers",48,"n/a","n/a","none","yellowsweetclover","mo_priv021_v4_y2024"
"priv021","mo_priv021","mo",7,30,2024,4,"IS","Carduus","sp.","flowers",1,"n/a","n/a","none","thistle","mo_priv021_v4_y2024"
"priv021","mo_priv021","mo",7,30,2024,4,"IS","Symphoricarpos","orbiculatus","flowers",532,"n/a","n/a","none","coralberry","mo_priv021_v4_y2024"
"priv021","mo_priv021","mo",7,30,2024,4,"IS","Physalis","sp.","flowers",13,"n/a","n/a","none",NA,"mo_priv021_v4_y2024"
"priv021","mo_priv021","mo",8,5,2024,4,"SG","Cichorium","intybus","flowers",436,"n/a","n/a","none","chicory","mo_priv021_v4_y2024"
"priv021","mo_priv021","mo",8,5,2024,4,"SG","Erigeron","annuus","flowers",133,"n/a","n/a","none","daisy fleabane","mo_priv021_v4_y2024"
"priv021","mo_priv021","mo",8,5,2024,4,"SG","Croton","capitatus","flowers",31,"n/a","n/a","none","woolycroton","mo_priv021_v4_y2024"
"priv021","mo_priv021","mo",8,5,2024,4,"SG","Vernonia","baldwinii","flowers",736,"n/a","n/a","none","westernironweed","mo_priv021_v4_y2024"
"priv021","mo_priv021","mo",8,5,2024,4,"SG","Carduus","sp.","flowers",14,"n/a","n/a","none","thistle","mo_priv021_v4_y2024"
"priv021","mo_priv021","mo",8,5,2024,4,"SG","Trifolium","pratense","flowers",5,"n/a","n/a","none","redclover","mo_priv021_v4_y2024"
"priv021","mo_priv021","mo",8,5,2024,4,"SG","Rudbeckia","hirta","flowers",6,"n/a","n/a","none","black-eyed susan","mo_priv021_v4_y2024"
"priv021","mo_priv021","mo",8,5,2024,4,"SG","Solanum","carolinense","flowers",2,"n/a","n/a","none","carolina horsenettle","mo_priv021_v4_y2024"
"priv021","mo_priv021","mo",8,5,2024,4,"SG","Cichorium","intybus","flowers",103,"n/a","n/a","none","chicory","mo_priv021_v4_y2024"
"priv021","mo_priv021","mo",8,5,2024,4,"SG","Lotus","corniculatus","flowers",1,"n/a","n/a","none","bird's foot trefoil","mo_priv021_v4_y2024"
"priv021","mo_priv021","mo",8,5,2024,4,"SG","Ranunculus","sp.","flowers",3,"n/a","n/a","none","buttercup","mo_priv021_v4_y2024"
"priv021","mo_priv021","mo",8,5,2024,4,"SG","Cichorium","intybus","flowers",78,"n/a","n/a","none","chicory","mo_priv021_v4_y2024"
"priv021","mo_priv021","mo",8,5,2024,4,"SG","Erigeron","annuus","flowers",129,"n/a","n/a","KM, 1350","daisy fleabane","mo_priv021_v4_y2024"
"priv021","mo_priv021","mo",8,5,2024,4,"SG","Croton","capitatus","flowers",80,"n/a","n/a","10 flowers on this inflorescence","woolycroton","mo_priv021_v4_y2024"
"priv021","mo_priv021","mo",8,5,2024,4,"SG","Vernonia","baldwinii","flowers",24100,"n/a","n/a","KM, 1358","westernironweed","mo_priv021_v4_y2024"
"priv021","mo_priv021","mo",8,5,2024,4,"SG","Erigeron","canadensis","flowers",85,"n/a","n/a","10 flowers on this inflorescence","horseweed","mo_priv021_v4_y2024"
"priv021","mo_priv021","mo",8,5,2024,4,"SG","Trifolium","repens","flowers",1,"n/a","n/a","none","whiteclover","mo_priv021_v4_y2024"
"priv021","mo_priv021","mo",8,5,2024,4,"SG","Lotus","corniculatus","flowers",5,"n/a","n/a","none","bird's foot trefoil","mo_priv021_v4_y2024"
"priv021","mo_priv021","mo",8,5,2024,4,"SG","Trifolium","pratense","flowers",11,"n/a","n/a","none","redclover","mo_priv021_v4_y2024"
"priv023","mo_priv023","mo",8,5,2024,4,"SG","Vernonia","baldwinii","flowers",2528,"n/a","n/a","none","westernironweed","mo_priv023_v4_y2024"
"priv023","mo_priv023","mo",8,5,2024,4,"SG","Croton","capitatus","flowers",36,"n/a","n/a","none","woolycroton","mo_priv023_v4_y2024"
"priv023","mo_priv023","mo",8,5,2024,4,"SG","Vernonia","baldwinii","flowers",2398,"n/a","n/a","none","westernironweed","mo_priv023_v4_y2024"
"priv023","mo_priv023","mo",8,5,2024,4,"SG","Erigeron","annuus","flowers",41,"n/a","n/a","none","daisy fleabane","mo_priv023_v4_y2024"
"priv023","mo_priv023","mo",8,5,2024,4,"SG","Cichorium","intybus","flowers",30,"n/a","n/a","S, 1131","chicory","mo_priv023_v4_y2024"
"priv023","mo_priv023","mo",8,5,2024,4,"SG","Daucus","carota","flowers",4450,"n/a","n/a","none","queenanne'slace","mo_priv023_v4_y2024"
"priv023","mo_priv023","mo",8,5,2024,4,"SG","Kummerowia","sp.","flowers",161,"n/a","n/a","none",NA,"mo_priv023_v4_y2024"
"priv023","mo_priv023","mo",8,5,2024,4,"SG","Rudbeckia","hirta","flowers",58,"n/a","n/a","none","black-eyed susan","mo_priv023_v4_y2024"
"priv023","mo_priv023","mo",8,5,2024,4,"SG","Erigeron","canadensis","flowers",22,"n/a","n/a","none","horseweed","mo_priv023_v4_y2024"
"priv023","mo_priv023","mo",8,5,2024,4,"SG","Croton","capitatus","flowers",78,"n/a","n/a","none","woolycroton","mo_priv023_v4_y2024"
"priv023","mo_priv023","mo",8,5,2024,4,"SG","Erigeron","annuus","flowers",109,"n/a","n/a","none","daisy fleabane","mo_priv023_v4_y2024"
"priv023","mo_priv023","mo",8,5,2024,4,"SG","Erigeron","canadensis","flowers",21,"n/a","n/a","none","horseweed","mo_priv023_v4_y2024"
"priv023","mo_priv023","mo",8,5,2024,4,"SG","Cichorium","intybus","flowers",90,"n/a","n/a","none","chicory","mo_priv023_v4_y2024"
"priv023","mo_priv023","mo",8,5,2024,4,"SG","Rudbeckia","hirta","flowers",28,"n/a","n/a","none","black-eyed susan","mo_priv023_v4_y2024"
"priv023","mo_priv023","mo",8,5,2024,4,"SG","Daucus","sp.","flowers",1300,"n/a","n/a","none",NA,"mo_priv023_v4_y2024"
"priv023","mo_priv023","mo",8,5,2024,4,"SG","Daucus","sp.","flowers",3000,"n/a","n/a","none",NA,"mo_priv023_v4_y2024"
"priv023","mo_priv023","mo",8,5,2024,4,"SG","Ruellia","humilis","flowers",2,"n/a","n/a","none","hairyruellia","mo_priv023_v4_y2024"
"priv023","mo_priv023","mo",8,5,2024,4,"SG","Vernonia","baldwinii","flowers",1690,"n/a","n/a","none","westernironweed","mo_priv023_v4_y2024"
"priv023","mo_priv023","mo",8,5,2024,4,"SG","Cirsium","vulgare","flowers",3,"n/a","n/a","none","bullthistle","mo_priv023_v4_y2024"
"priv024","mo_priv024","mo",8,5,2024,4,"SG","Dianthus","armeria","flowers",2,"n/a","n/a","none","deptford pink","mo_priv024_v4_y2024"
"priv024","mo_priv024","mo",8,5,2024,4,"SG","Erigeron","annuus","flowers",264,"n/a","n/a","none","daisy fleabane","mo_priv024_v4_y2024"
"priv024","mo_priv024","mo",8,5,2024,4,"SG","Cichorium","intybus","flowers",85,"n/a","n/a","none","chicory","mo_priv024_v4_y2024"
"priv024","mo_priv024","mo",8,5,2024,4,"SG","Rudbeckia","hirta","flowers",13,"n/a","n/a","none","black-eyed susan","mo_priv024_v4_y2024"
"priv024","mo_priv024","mo",8,5,2024,4,"SG","Erigeron","canadensis","flowers",65,"n/a","n/a","none","horseweed","mo_priv024_v4_y2024"
"priv024","mo_priv024","mo",8,5,2024,4,"SG","Daucus","carota","flowers",360,"n/a","n/a","none","queenanne'slace","mo_priv024_v4_y2024"
"priv024","mo_priv024","mo",8,5,2024,4,"SG","Daucus","carota","flowers",350,"n/a","n/a","none","wildcarrot","mo_priv024_v4_y2024"
"priv024","mo_priv024","mo",8,5,2024,4,"SG","Vernonia","baldwinii","flowers",2264,"n/a","n/a","none","westernironweed","mo_priv024_v4_y2024"
"priv024","mo_priv024","mo",8,5,2024,4,"SG","Vernonia","baldwinii","flowers",704,"n/a","n/a","none","westernironweed","mo_priv024_v4_y2024"
"priv024","mo_priv024","mo",8,5,2024,4,"SG","Kummerowia","sp.","flowers",131,"n/a","n/a","none",NA,"mo_priv024_v4_y2024"
"priv024","mo_priv024","mo",8,5,2024,4,"SG","Croton","capitatus","flowers",66,"n/a","n/a","none","woolycroton","mo_priv024_v4_y2024"
"priv024","mo_priv024","mo",8,5,2024,4,"SG","Solanum","carolinense","flowers",2,"n/a","n/a","none","carolina horsenettle","mo_priv024_v4_y2024"
"priv024","mo_priv024","mo",8,5,2024,4,"SG","Carduus","sp.","flowers",3,"n/a","n/a","none","thistle","mo_priv024_v4_y2024"
"priv024","mo_priv024","mo",8,5,2024,4,"SG","Vernonia","baldwinii","flowers",420,"n/a","n/a","none","westernironweed","mo_priv024_v4_y2024"
"priv024","mo_priv024","mo",8,5,2024,4,"SG","Cichorium","intybus","flowers",26,"n/a","n/a","none","chicory","mo_priv024_v4_y2024"
"priv024","mo_priv024","mo",8,5,2024,4,"SG","Trifolium","pratense","flowers",1,"n/a","n/a","none","redclover","mo_priv024_v4_y2024"
"priv024","mo_priv024","mo",8,5,2024,4,"SG","Erigeron","annuus","flowers",16,"n/a","n/a","none","daisy fleabane","mo_priv024_v4_y2024"
"priv024","mo_priv024","mo",8,5,2024,4,"SG","Croton","capitatus","flowers",6,"n/a","n/a","none","woolycroton","mo_priv024_v4_y2024"
"priv024","mo_priv024","mo",8,5,2024,4,"SG","Daucus","carota","flowers",225,"n/a","n/a","none",NA,"mo_priv024_v4_y2024"
"priv024","mo_priv024","mo",8,5,2024,4,"SG","Symphoricarpos","orbiculatus","flowers",42,"n/a","n/a","none","coralberry","mo_priv024_v4_y2024"
"priv025","mo_priv025","mo",8,5,2024,4,"SG","Daucus","carota","flowers",1260,"n/a","n/a","none","queenanne'slace","mo_priv025_v4_y2024"
"priv025","mo_priv025","mo",8,5,2024,4,"SG","Daucus","carota","flowers",3850,"n/a","n/a","none","queenanne'slace","mo_priv025_v4_y2024"
"priv025","mo_priv025","mo",8,5,2024,4,"SG","Daucus","carota","flowers",1660,"n/a","n/a","none","queenanne'slace","mo_priv025_v4_y2024"
"priv025","mo_priv025","mo",8,5,2024,4,"SG","Cichorium","intybus","flowers",67,"n/a","n/a","none","chicory","mo_priv025_v4_y2024"
"priv025","mo_priv025","mo",8,5,2024,4,"SG","Vernonia","baldwinii","flowers",2480,"n/a","n/a","none","westernironweed","mo_priv025_v4_y2024"
"priv025","mo_priv025","mo",8,5,2024,4,"SG","Erigeron","annuus","flowers",153,"n/a","n/a","none","daisy fleabane","mo_priv025_v4_y2024"
"priv025","mo_priv025","mo",8,5,2024,4,"SG","Erigeron","canadensis","flowers",9,"n/a","n/a","none","horseweed","mo_priv025_v4_y2024"
"priv025","mo_priv025","mo",8,5,2024,4,"SG","Symphoricarpos","orbiculatus","flowers",180,"n/a","n/a","none","coralberry","mo_priv025_v4_y2024"
"priv025","mo_priv025","mo",8,5,2024,4,"SG","Croton","capitatus","flowers",13,"n/a","n/a","none","woolycroton","mo_priv025_v4_y2024"
"priv025","mo_priv025","mo",8,5,2024,4,"SG","Kummerowia","sp.","flowers",23,"n/a","n/a","none",NA,"mo_priv025_v4_y2024"
"priv025","mo_priv025","mo",8,5,2024,4,"SG","Trifolium","pratense","flowers",2,"n/a","n/a","none","redclover","mo_priv025_v4_y2024"
"priv025","mo_priv025","mo",8,5,2024,4,"SG","Cichorium","intybus","flowers",29,"n/a","n/a","none","chicory","mo_priv025_v4_y2024"
"priv025","mo_priv025","mo",8,5,2024,4,"SG","Symphoricarpos","orbiculatus","flowers",35,"n/a","n/a","none","coralberry","mo_priv025_v4_y2024"
"priv025","mo_priv025","mo",8,5,2024,4,"SG","Erigeron","annuus","flowers",13,"n/a","n/a","none","daisy fleabane","mo_priv025_v4_y2024"
"priv025","mo_priv025","mo",8,5,2024,4,"SG","Daucus","sp.","flowers",1060,"n/a","n/a","none",NA,"mo_priv025_v4_y2024"
"priv025","mo_priv025","mo",8,5,2024,4,"SG","Vernonia","baldwinii","flowers",352,"n/a","n/a","none","westernironweed","mo_priv025_v4_y2024"
"priv026","mo_priv026","mo",8,5,2024,4,"SG","Cichorium","intybus","flowers",165,"n/a","n/a","none","chicory","mo_priv026_v4_y2024"
"priv026","mo_priv026","mo",8,5,2024,4,"SG","Daucus","carota","flowers",4300,"n/a","n/a","none","wildcarrot","mo_priv026_v4_y2024"
"priv026","mo_priv026","mo",8,5,2024,4,"SG","Vernonia","baldwinii","flowers",200,"n/a","n/a","none","westernironweed","mo_priv026_v4_y2024"
"priv026","mo_priv026","mo",8,5,2024,4,"SG","Erigeron","annuus","flowers",10,"n/a","n/a","none","daisy fleabane","mo_priv026_v4_y2024"
"priv026","mo_priv026","mo",8,5,2024,4,"SG","Vernonia","baldwinii","flowers",8,"n/a","n/a","none","westernironweed","mo_priv026_v4_y2024"
"priv026","mo_priv026","mo",8,5,2024,4,"SG","Trifolium","pratense","flowers",2,"n/a","n/a","none","redclover","mo_priv026_v4_y2024"
"priv026","mo_priv026","mo",8,5,2024,4,"SG","Trifolium","repens","flowers",1,"n/a","n/a","none","whiteclover","mo_priv026_v4_y2024"
"priv026","mo_priv026","mo",8,5,2024,4,"SG","Cichorium","intybus","flowers",199,"n/a","n/a","none","chicory","mo_priv026_v4_y2024"
"priv026","mo_priv026","mo",8,5,2024,4,"SG","Kummerowia","sp.","flowers",37,"n/a","n/a","none",NA,"mo_priv026_v4_y2024"
"priv026","mo_priv026","mo",8,5,2024,4,"SG","Torilis","sp.","flowers",24,"n/a","n/a","none","common hedge parsley","mo_priv026_v4_y2024"
"priv026","mo_priv026","mo",8,5,2024,4,"SG","Cichorium","intybus","flowers",98,"n/a","n/a","none","chicory","mo_priv026_v4_y2024"
"priv026","mo_priv026","mo",8,5,2024,4,"SG","Daucus","carota","flowers",3360,"n/a","n/a","none","wildcarrot","mo_priv026_v4_y2024"
"priv026","mo_priv026","mo",8,5,2024,4,"SG","Daucus","carota","flowers",6950,"n/a","n/a","none","wildcarrot","mo_priv026_v4_y2024"
"priv026","mo_priv026","mo",8,5,2024,4,"SG","Vernonia","baldwinii","flowers",154,"n/a","n/a","none","westernironweed","mo_priv026_v4_y2024"
"priv026","mo_priv026","mo",8,5,2024,4,"SG","Erigeron","annuus","flowers",89,"n/a","n/a","none","daisy fleabane","mo_priv026_v4_y2024"
"priv026","mo_priv026","mo",8,5,2024,4,"SG","Croton","capitatus","flowers",167,"n/a","n/a","none","woolcroton","mo_priv026_v4_y2024"
"priv026","mo_priv026","mo",8,5,2024,4,"SG","Trifolium","pratense","flowers",12,"n/a","n/a","none","redclover","mo_priv026_v4_y2024"
"priv026","mo_priv026","mo",8,5,2024,4,"SG","Daucus","carota","flowers",2000,"n/a","n/a","none","wildcarrot","mo_priv026_v4_y2024"
"priv026","mo_priv026","mo",8,5,2024,4,"SG","Daucus","sp.","flowers",550,"n/a","n/a","none",NA,"mo_priv026_v4_y2024"
"priv027","mo_priv027","mo",8,5,2024,4,"SG","Ranunculus","sp.","flowers",595,"n/a","n/a","none","buttercup","mo_priv027_v4_y2024"
"priv027","mo_priv027","mo",8,5,2024,4,"SG","Salvia","azura","flowers",86,"n/a","n/a","none","giantbluesage","mo_priv027_v4_y2024"
"priv027","mo_priv027","mo",8,5,2024,4,"SG","Vernonia","baldwinii","flowers",900,"n/a","n/a","none","westernironweed","mo_priv027_v4_y2024"
"priv027","mo_priv027","mo",8,5,2024,4,"SG","Daucus","sp.","flowers",16,"n/a","n/a","none",NA,"mo_priv027_v4_y2024"
"priv027","mo_priv027","mo",8,5,2024,4,"SG","Erigeron","annuus","flowers",2,"n/a","n/a","none","daisy fleabane","mo_priv027_v4_y2024"
"priv027","mo_priv027","mo",8,5,2024,4,"SG","Cichorium","intybus","flowers",6,"n/a","n/a","none","chicory","mo_priv027_v4_y2024"
"priv028","mo_priv028","mo",8,5,2024,4,"SG","Rudbeckia","hirta","flowers",70,"n/a","n/a","none","black-eyed susan","mo_priv028_v4_y2024"
"priv028","mo_priv028","mo",8,5,2024,4,"SG","Vernonia","baldwinii","flowers",5369,"n/a","n/a","none","westernironweed","mo_priv028_v4_y2024"
"priv028","mo_priv028","mo",8,5,2024,4,"SG","Erigeron","annuus","flowers",20,"n/a","n/a","none","daisy fleabane","mo_priv028_v4_y2024"
"priv028","mo_priv028","mo",8,5,2024,4,"SG","Ruellia","humilis","flowers",1,"n/a","n/a","none","hairyruellia","mo_priv028_v4_y2024"
"priv028","mo_priv028","mo",8,5,2024,4,"SG","Croton","capitatus","flowers",18,"n/a","n/a","none","woolycroton","mo_priv028_v4_y2024"
"priv028","mo_priv028","mo",8,5,2024,4,"SG","Lonicera","maackii","flowers",2,"n/a","n/a","none","amur honeysuckle","mo_priv028_v4_y2024"
"priv028","mo_priv028","mo",8,5,2024,4,"SG","Desmodium","sp.","flowers",4,"n/a","n/a","none",NA,"mo_priv028_v4_y2024"
"priv030","mo_priv030","mo",8,5,2024,4,"SG","Erigeron","annuus","flowers",63,"n/a","n/a","none","daisy fleabane","mo_priv030_v4_y2024"
"priv030","mo_priv030","mo",8,5,2024,4,"SG","Croton","capitatus","flowers",24,"n/a","n/a","none","woolycroton","mo_priv030_v4_y2024"
