"survey","short_point_id","full_point_id","state","conservation_practice","treated","month","day","year","visit","trap type","trap n/a","Prelim ID","Insect Order","Family","Genus","Specimen ID","Sex","det","Preservation","Notes"
"ks_priv046_v3_y2024","priv046","ks_priv046","ks","not_enrolled_in_NRCS","pre",6,28,2024,3,"blue vane","N","bee","Hymenoptera","Apidae","Melissodes","Melissodes bimaculata","female","C. Mathis 2025","mounted","NA"
"ks_priv046_v3_y2024","priv046","ks_priv046","ks","not_enrolled_in_NRCS","pre",6,28,2024,3,"blue vane","N","bee","Hymenoptera","Apidae","Melissodes","Melissodes bimaculata","female","C. Mathis 2025","mounted","NA"
"ks_priv046_v3_y2024","priv046","ks_priv046","ks","not_enrolled_in_NRCS","pre",6,28,2024,3,"blue vane","N","bee","Hymenoptera","Apidae","Melissodes","Melissodes bimaculata","female","C. Mathis 2025","mounted","NA"
"ks_priv046_v3_y2024","priv046","ks_priv046","ks","not_enrolled_in_NRCS","pre",6,28,2024,3,"blue vane","N","bee","Hymenoptera","Apidae","Melissodes","Melissodes bimaculata","female","C. Mathis 2025","mounted","NA"
"ks_priv046_v3_y2024","priv046","ks_priv046","ks","not_enrolled_in_NRCS","pre",6,28,2024,3,"blue vane","N","bee","Hymenoptera","Apidae","Melissodes","Melissodes bimaculata","female","C. Mathis 2025","mounted","NA"
"ks_priv046_v3_y2024","priv046","ks_priv046","ks","not_enrolled_in_NRCS","pre",6,28,2024,3,"blue vane","N","bee","Hymenoptera","Apidae","Melissodes","Melissodes bimaculata","female","C. Mathis 2025","mounted","NA"
"ks_priv046_v3_y2024","priv046","ks_priv046","ks","not_enrolled_in_NRCS","pre",6,28,2024,3,"blue vane","N","bee","Hymenoptera","Halictidae","Lasioglossum","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv046_v3_y2024","priv046","ks_priv046","ks","not_enrolled_in_NRCS","pre",6,28,2024,3,"blue vane","N","bee","Hymenoptera","Halictidae","Augochlorella","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv046_v3_y2024","priv046","ks_priv046","ks","not_enrolled_in_NRCS","pre",6,28,2024,3,"blue vane","N","bee","Hymenoptera","Halictidae","Augochlorella","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv046_v3_y2024","priv046","ks_priv046","ks","not_enrolled_in_NRCS","pre",6,28,2024,3,"blue vane","N","bee","Hymenoptera","Halictidae","Augochlorella","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv046_v3_y2024","priv046","ks_priv046","ks","not_enrolled_in_NRCS","pre",6,28,2024,3,"blue vane","N","bee","Hymenoptera","Halictidae","Agapostemon","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv046_v3_y2024","priv046","ks_priv046","ks","not_enrolled_in_NRCS","pre",6,28,2024,3,"blue vane","N","bee","Hymenoptera","Apidae","Xylocopa","Xylocopa virginica","NA","C. Mathis 2025","mounted","NA"
"ks_priv046_v4_y2024","priv046","ks_priv046","ks","not_enrolled_in_NRCS","pre",7,17,2024,4,"blue vane","N","bee","Hymenoptera","Apidae","Ceratina","NA","NA","C. Mathis 2025","mounted","NA"
"ks_priv046_v4_y2024","priv046","ks_priv046","ks","not_enrolled_in_NRCS","pre",7,17,2024,4,"blue vane","N","bee","Hymenoptera","Apidae","Ceratina","NA","NA","C. Mathis 2025","mounted","NA"
"mo_priv046_v4_y2024","priv046","mo_priv046","mo","prescribed_grazing","na - neither",8,6,2024,4,"blue vane","N","none","none","none","none","none","none","none","none","NA"
"ks_priv046_v4_y2024","priv046","ks_priv046","ks","not_enrolled_in_NRCS","pre",7,17,2024,4,"blue vane","N","bee","Hymenoptera","Apidae","Ceratina","NA","NA","C. Mathis 2025","mounted","NA"
"ks_priv046_v4_y2024","priv046","ks_priv046","ks","not_enrolled_in_NRCS","pre",7,17,2024,4,"blue vane","N","bee","Hymenoptera","Apidae","Ceratina","NA","NA","C. Mathis 2025","mounted","NA"
"ks_priv046_v4_y2024","priv046","ks_priv046","ks","not_enrolled_in_NRCS","pre",7,17,2024,4,"blue vane","N","bee","Hymenoptera","Apidae","Melissodes","Melissodes bimaculata","female","C. Mathis 2025","mounted","NA"
"ks_priv046_v4_y2024","priv046","ks_priv046","ks","not_enrolled_in_NRCS","pre",7,17,2024,4,"blue vane","N","bee","Hymenoptera","Apidae","Melissodes","Melissodes bimaculata","female","C. Mathis 2025","mounted","NA"
"ks_priv046_v4_y2024","priv046","ks_priv046","ks","not_enrolled_in_NRCS","pre",7,17,2024,4,"blue vane","N","bee","Hymenoptera","Halictidae","Augochlorella","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv046_v4_y2024","priv046","ks_priv046","ks","not_enrolled_in_NRCS","pre",7,17,2024,4,"blue vane","N","bee","Hymenoptera","Apidae","Xylocopa","Xylocopa virginica","NA","C. Mathis 2025","mounted","NA"
"mo_priv046_v4_y2024","priv046","mo_priv046","mo","prescribed_grazing","na - neither",8,6,2024,4,"blue vane","N","none","none","none","none","none","none","none","none","NA"
"ks_priv047_v1_y2024","priv047","ks_priv047","ks","not_enrolled_in_NRCS","pre",5,27,2024,1,"bee bowl","N","bee","Hymenoptera","Halictidae","Halictus","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv047_v1_y2024","priv047","ks_priv047","ks","not_enrolled_in_NRCS","pre",5,27,2024,1,"bee bowl","N","bee","Hymenoptera","Halictidae","Augochlorella","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv047_v1_y2024","priv047","ks_priv047","ks","not_enrolled_in_NRCS","pre",5,27,2024,1,"bee bowl","N","bee","Hymenoptera","Halictidae","Augochlorella","NA","female","C. Mathis 2025","mounted","NA"
"mo_priv047_v1_y2024","priv047","mo_priv047","mo","prescribed_grazing","post",6,10,2024,1,"bee bowl","Y","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","rain"
"mo_priv047_v1_y2024","priv047","mo_priv047","mo","prescribed_grazing","post",6,10,2024,1,"bee bowl","Y","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","rain"
"mo_priv047_v1_y2024","priv047","mo_priv047","mo","prescribed_grazing","post",6,10,2024,1,"bee bowl","Y","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","rain"
"mo_priv047_v1_y2024","priv047","mo_priv047","mo","prescribed_grazing","post",6,10,2024,1,"bee bowl","Y","bee","Hymenoptera","Apidae","Eucera","Eucera hamata","female","S. Gillies 2025","mounted","rain"
"mo_priv047_v1_y2024","priv047","mo_priv047","mo","prescribed_grazing","post",6,10,2024,1,"bee bowl","Y","bee","Hymenoptera","Halictidae","Augochloropsis","NA","female","S. Gillies 2025","mounted","rain"
"mo_priv047_v1_y2024","priv047","mo_priv047","mo","prescribed_grazing","post",6,10,2024,1,"bee bowl","Y","bee","Hymenoptera","Halictidae","Augochloropsis","NA","female","S. Gillies 2025","mounted","rain"
"mo_priv047_v1_y2024","priv047","mo_priv047","mo","prescribed_grazing","post",6,10,2024,1,"bee bowl","Y","bee","Hymenoptera","Halictidae","Augochlorella","NA","female","S. Gillies 2025","mounted","rain"
"mo_priv047_v1_y2024","priv047","mo_priv047","mo","prescribed_grazing","post",6,10,2024,1,"bee bowl","Y","bee","Hymenoptera","Halictidae","Halictus","NA","female","S. Gillies 2025","mounted","rain"
"ks_priv047_v2_y2024","priv047","ks_priv047","ks","not_enrolled_in_NRCS","pre",6,12,2024,2,"bee bowl","N","bee","Hymenoptera","Halictidae","Augochlorella","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv047_v2_y2024","priv047","ks_priv047","ks","not_enrolled_in_NRCS","pre",6,12,2024,2,"bee bowl","N","bee","Hymenoptera","Halictidae","Augochlorella","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv047_v2_y2024","priv047","ks_priv047","ks","not_enrolled_in_NRCS","pre",6,12,2024,2,"bee bowl","N","bee","Hymenoptera","Halictidae","Augochlorella","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv047_v2_y2024","priv047","ks_priv047","ks","not_enrolled_in_NRCS","pre",6,12,2024,2,"bee bowl","N","bee","Hymenoptera","Halictidae","Augochlorella","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv047_v2_y2024","priv047","ks_priv047","ks","not_enrolled_in_NRCS","pre",6,12,2024,2,"bee bowl","N","bee","Hymenoptera","Halictidae","Lasioglossum","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv047_v2_y2024","priv047","ks_priv047","ks","not_enrolled_in_NRCS","pre",6,12,2024,2,"bee bowl","N","bee","Hymenoptera","Halictidae","Lasioglossum","NA","female","C. Mathis 2025","mounted","NA"
"mo_priv047_v2_y2024","priv047","mo_priv047","mo","prescribed_grazing","post",7,2,2024,2,"bee bowl","N","bee","Hymenoptera","Halictidae","Augochlorella","NA","female","S. Gillies 2025","mounted","NA"
"mo_priv047_v2_y2024","priv047","mo_priv047","mo","prescribed_grazing","post",7,2,2024,2,"bee bowl","N","bee","Hymenoptera","Halictidae","Lasioglossum (Dialictus)","NA","female","S. Gillies 2025","mounted","NA"
"mo_priv047_v2_y2024","priv047","mo_priv047","mo","prescribed_grazing","post",7,2,2024,2,"bee bowl","N","bee","Hymenoptera","Halictidae","Lasioglossum (Dialictus)","NA","female","S. Gillies 2025","mounted","NA"
"mo_priv047_v2_y2024","priv047","mo_priv047","mo","prescribed_grazing","post",7,2,2024,2,"bee bowl","N","bee","Hymenoptera","Halictidae","Lasioglossum (Dialictus)","NA","female","S. Gillies 2025","mounted","NA"
"mo_priv047_v2_y2024","priv047","mo_priv047","mo","prescribed_grazing","post",7,2,2024,2,"bee bowl","N","bee","Hymenoptera","Halictidae","Lasioglossum (Dialictus)","NA","female","S. Gillies 2025","mounted","NA"
"mo_priv047_v4_y2024","priv047","mo_priv047","mo","prescribed_grazing","post",8,6,2024,4,"bee bowl","N","none","none","none","none","none","none","none","none","NA"
"ks_priv047_v3_y2024","priv047","ks_priv047","ks","not_enrolled_in_NRCS","pre",6,29,2024,3,"bee bowl","N","bee","Hymenoptera","Halictidae","Lasioglossum","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv047_v3_y2024","priv047","ks_priv047","ks","not_enrolled_in_NRCS","pre",6,29,2024,3,"bee bowl","N","bee","Hymenoptera","Halictidae","Halictus","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv047_v3_y2024","priv047","ks_priv047","ks","not_enrolled_in_NRCS","pre",6,29,2024,3,"bee bowl","N","bee","Hymenoptera","Halictidae","Augochlorella","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv047_v3_y2024","priv047","ks_priv047","ks","not_enrolled_in_NRCS","pre",6,29,2024,3,"bee bowl","N","bee","Hymenoptera","Halictidae","Augochlorella","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv047_v3_y2024","priv047","ks_priv047","ks","not_enrolled_in_NRCS","pre",6,29,2024,3,"bee bowl","N","bee","Hymenoptera","Halictidae","Augochlorella","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv047_v3_y2024","priv047","ks_priv047","ks","not_enrolled_in_NRCS","pre",6,29,2024,3,"bee bowl","N","bee","Hymenoptera","Halictidae","Augochlorella","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv047_v3_y2024","priv047","ks_priv047","ks","not_enrolled_in_NRCS","pre",6,29,2024,3,"bee bowl","N","bee","Hymenoptera","Halictidae","Augochlorella","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv047_v3_y2024","priv047","ks_priv047","ks","not_enrolled_in_NRCS","pre",6,29,2024,3,"bee bowl","N","bee","Hymenoptera","Halictidae","Augochlorella","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv047_v3_y2024","priv047","ks_priv047","ks","not_enrolled_in_NRCS","pre",6,29,2024,3,"bee bowl","N","bee","Hymenoptera","Halictidae","Agapostemon","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv047_v4_y2024","priv047","ks_priv047","ks","not_enrolled_in_NRCS","pre",7,17,2024,4,"bee bowl","N","none","none","none","none","none","none","none","none","NA"
"mo_priv047_v4_y2024","priv047","mo_priv047","mo","prescribed_grazing","post",8,6,2024,4,"bee bowl","N","bee","Hymenoptera","Halictidae","Agapostemon","NA","female","S. Gillies 2025","mounted","NA"
"ks_priv047_v1_y2024","priv047","ks_priv047","ks","not_enrolled_in_NRCS","pre",5,27,2024,1,"blue vane","N","none","none","none","none","none","none","none","none","NA"
"mo_priv047_v1_y2024","priv047","mo_priv047","mo","prescribed_grazing","post",6,10,2024,1,"blue vane","Y","bee","Hymenoptera","Apidae","Bombus","NA","female","S. Gillies 2025","mounted","rain"
"mo_priv047_v1_y2024","priv047","mo_priv047","mo","prescribed_grazing","post",6,10,2024,1,"blue vane","Y","bee","Hymenoptera","Halictidae","Agapostemon","NA","female","S. Gillies 2025","mounted","rain"
"mo_priv047_v1_y2024","priv047","mo_priv047","mo","prescribed_grazing","post",6,10,2024,1,"blue vane","Y","bee","Hymenoptera","Halictidae","Agapostemon","NA","female","S. Gillies 2025","mounted","rain"
"mo_priv047_v1_y2024","priv047","mo_priv047","mo","prescribed_grazing","post",6,10,2024,1,"blue vane","Y","bee","Hymenoptera","Halictidae","Agapostemon","NA","female","S. Gillies 2025","mounted","rain"
"ks_priv047_v2_y2024","priv047","ks_priv047","ks","not_enrolled_in_NRCS","pre",6,12,2024,2,"blue vane","N","bee","Hymenoptera","Halictidae","Halictus","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv047_v2_y2024","priv047","ks_priv047","ks","not_enrolled_in_NRCS","pre",6,12,2024,2,"blue vane","N","bee","Hymenoptera","Halictidae","Augochlorella","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv047_v2_y2024","priv047","ks_priv047","ks","not_enrolled_in_NRCS","pre",6,12,2024,2,"blue vane","N","bee","Hymenoptera","Halictidae","Agapostemon","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv047_v2_y2024","priv047","ks_priv047","ks","not_enrolled_in_NRCS","pre",6,12,2024,2,"blue vane","N","bee","Hymenoptera","Halictidae","Agapostemon","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv047_v2_y2024","priv047","ks_priv047","ks","not_enrolled_in_NRCS","pre",6,12,2024,2,"blue vane","N","bee","Hymenoptera","Halictidae","Lasioglossum","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv047_v2_y2024","priv047","ks_priv047","ks","not_enrolled_in_NRCS","pre",6,12,2024,2,"blue vane","N","bee","Hymenoptera","Apidae","Bombus","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv047_v4_y2024","priv047","ks_priv047","ks","not_enrolled_in_NRCS","pre",7,17,2024,4,"blue vane","N","bee","Hymenoptera","Halictidae","Lasioglossum","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv047_v4_y2024","priv047","ks_priv047","ks","not_enrolled_in_NRCS","pre",7,17,2024,4,"blue vane","N","bee","Hymenoptera","Halictidae","Lasioglossum","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv047_v4_y2024","priv047","ks_priv047","ks","not_enrolled_in_NRCS","pre",7,17,2024,4,"blue vane","N","bee","Hymenoptera","Halictidae","Lasioglossum","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv047_v4_y2024","priv047","ks_priv047","ks","not_enrolled_in_NRCS","pre",7,17,2024,4,"blue vane","N","bee","Hymenoptera","Halictidae","Lasioglossum","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv047_v4_y2024","priv047","ks_priv047","ks","not_enrolled_in_NRCS","pre",7,17,2024,4,"blue vane","N","bee","Hymenoptera","Halictidae","Lasioglossum","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv047_v4_y2024","priv047","ks_priv047","ks","not_enrolled_in_NRCS","pre",7,17,2024,4,"blue vane","N","bee","Hymenoptera","Halictidae","Lasioglossum","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv047_v4_y2024","priv047","ks_priv047","ks","not_enrolled_in_NRCS","pre",7,17,2024,4,"blue vane","N","bee","Hymenoptera","Halictidae","Halictus","NA","female","C. Mathis 2025","mounted","NA"
"mo_priv047_v2_y2024","priv047","mo_priv047","mo","prescribed_grazing","post",7,2,2024,2,"blue vane","N","bee","Hymenoptera","Apidae","Melissodes","Melissodes bimaculata","female","S. Gillies 2025","mounted","NA"
"mo_priv047_v2_y2024","priv047","mo_priv047","mo","prescribed_grazing","post",7,2,2024,2,"blue vane","N","bee","Hymenoptera","Apidae","Melissodes","NA","female","S. Gillies 2025","mounted","NA"
"mo_priv047_v2_y2024","priv047","mo_priv047","mo","prescribed_grazing","post",7,2,2024,2,"blue vane","N","bee","Hymenoptera","Halictidae","Agapostemon","NA","female","S. Gillies 2025","mounted","NA"
"mo_priv047_v2_y2024","priv047","mo_priv047","mo","prescribed_grazing","post",7,2,2024,2,"blue vane","N","bee","Hymenoptera","Halictidae","Agapostemon","NA","female","S. Gillies 2025","mounted","NA"
"mo_priv047_v2_y2024","priv047","mo_priv047","mo","prescribed_grazing","post",7,2,2024,2,"blue vane","N","bee","Hymenoptera","Halictidae","Agapostemon","NA","female","S. Gillies 2025","mounted","NA"
"mo_priv047_v2_y2024","priv047","mo_priv047","mo","prescribed_grazing","post",7,2,2024,2,"blue vane","N","bee","Hymenoptera","Halictidae","Halictus","NA","female","S. Gillies 2025","mounted","NA"
"mo_priv047_v2_y2024","priv047","mo_priv047","mo","prescribed_grazing","post",7,2,2024,2,"blue vane","N","bee","Hymenoptera","Halictidae","Halictus","NA","female","S. Gillies 2025","mounted","NA"
"mo_priv047_v2_y2024","priv047","mo_priv047","mo","prescribed_grazing","post",7,2,2024,2,"blue vane","N","bee","Hymenoptera","Apidae","Melissodes","NA","female","S. Gillies 2025","mounted","NA"
"ks_priv047_v4_y2024","priv047","ks_priv047","ks","not_enrolled_in_NRCS","pre",7,17,2024,4,"blue vane","N","bee","Hymenoptera","Halictidae","Halictus","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv047_v4_y2024","priv047","ks_priv047","ks","not_enrolled_in_NRCS","pre",7,17,2024,4,"blue vane","N","bee","Hymenoptera","Halictidae","Halictus","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv047_v4_y2024","priv047","ks_priv047","ks","not_enrolled_in_NRCS","pre",7,17,2024,4,"blue vane","N","bee","Hymenoptera","Halictidae","Halictus","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv047_v4_y2024","priv047","ks_priv047","ks","not_enrolled_in_NRCS","pre",7,17,2024,4,"blue vane","N","bee","Hymenoptera","Halictidae","Halictus","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv047_v4_y2024","priv047","ks_priv047","ks","not_enrolled_in_NRCS","pre",7,17,2024,4,"blue vane","N","bee","Hymenoptera","Halictidae","Halictus","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv047_v4_y2024","priv047","ks_priv047","ks","not_enrolled_in_NRCS","pre",7,17,2024,4,"blue vane","N","bee","Hymenoptera","Halictidae","Halictus","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv047_v4_y2024","priv047","ks_priv047","ks","not_enrolled_in_NRCS","pre",7,17,2024,4,"blue vane","N","bee","Hymenoptera","Halictidae","Halictus","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv047_v4_y2024","priv047","ks_priv047","ks","not_enrolled_in_NRCS","pre",7,17,2024,4,"blue vane","N","bee","Hymenoptera","Halictidae","Halictus","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv047_v4_y2024","priv047","ks_priv047","ks","not_enrolled_in_NRCS","pre",7,17,2024,4,"blue vane","N","bee","Hymenoptera","Halictidae","Halictus","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv047_v4_y2024","priv047","ks_priv047","ks","not_enrolled_in_NRCS","pre",7,17,2024,4,"blue vane","N","bee","Hymenoptera","Halictidae","Halictus","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv047_v4_y2024","priv047","ks_priv047","ks","not_enrolled_in_NRCS","pre",7,17,2024,4,"blue vane","N","bee","Hymenoptera","Apidae","Xylocopa","Xylocopa virginica","NA","C. Mathis 2025","mounted","NA"
"ks_priv047_v4_y2024","priv047","ks_priv047","ks","not_enrolled_in_NRCS","pre",7,17,2024,4,"blue vane","N","bee","Hymenoptera","Apidae","Xylocopa","Xylocopa virginica","NA","C. Mathis 2025","mounted","NA"
"ks_priv047_v4_y2024","priv047","ks_priv047","ks","not_enrolled_in_NRCS","pre",7,17,2024,4,"blue vane","N","bee","Hymenoptera","Apidae","Bombus","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv047_v4_y2024","priv047","ks_priv047","ks","not_enrolled_in_NRCS","pre",7,17,2024,4,"blue vane","N","bee","Hymenoptera","Halictidae","Halictus","NA","female","C. Mathis 2025","mounted","NA"
"ks_priv047_v3_y2024","priv047","ks_priv047","ks","not_enrolled_in_NRCS","pre",6,29,2024,3,"blue vane","N","bee","Hymenoptera","Apidae","Melissodes","Melissodes bimaculata","female","C. Mathis 2025","mounted","NA"
"ks_priv047_v3_y2024","priv047","ks_priv047","ks","not_enrolled_in_NRCS","pre",6,29,2024,3,"blue vane","N","bee","Hymenoptera","Apidae","Melissodes","NA","female","C. Mathis 2025","mounted","NA"
