"short_point_id","full_point_id","state","conservation_practice","treatment_status","month","day","year","visit","time","observer","temp_f","wind","cloud","morphospecies","distance","behavior","Associated Vegetation","Identification Notes","NOBO Detected?","Notes","<- gray columns not cleaned","survey"
"priv023","mo_priv023","mo","prescribed_grazing","pre",8,5,2024,4,1125,"KM",87,4,25,"BUTT","0","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv023_v4_y2024"
"priv023","mo_priv023","mo","prescribed_grazing","pre",8,5,2024,4,1125,"KM",87,4,25,"BUTT","1","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv023_v4_y2024"
"priv023","mo_priv023","mo","prescribed_grazing","pre",8,5,2024,4,1125,"KM",87,4,25,"BUTT","2","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv023_v4_y2024"
"priv023","mo_priv023","mo","prescribed_grazing","pre",8,5,2024,4,1125,"KM",87,4,25,"BUTT","2","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv023_v4_y2024"
"priv023","mo_priv023","mo","prescribed_grazing","pre",8,5,2024,4,1125,"KM",87,4,25,"BUTT","2.75","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv023_v4_y2024"
"priv023","mo_priv023","mo","prescribed_grazing","pre",8,5,2024,4,1125,"KM",87,4,25,"BUTT","1.5","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv023_v4_y2024"
"priv023","mo_priv023","mo","prescribed_grazing","pre",8,5,2024,4,1125,"KM",87,4,25,"BUTT","1","F","none","small hite","see veg survey",NA,NA,"mo_priv023_v4_y2024"
"priv023","mo_priv023","mo","prescribed_grazing","pre",8,5,2024,4,1125,"KM",87,4,25,"BUTT","1","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv023_v4_y2024"
"priv023","mo_priv023","mo","prescribed_grazing","pre",8,5,2024,4,1125,"KM",87,4,25,"BUTT","2","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv023_v4_y2024"
"priv023","mo_priv023","mo","prescribed_grazing","pre",8,5,2024,4,1125,"KM",87,4,25,"BUTT","0","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv023_v4_y2024"
"priv023","mo_priv023","mo","prescribed_grazing","pre",8,5,2024,4,1125,"KM",87,4,25,"BUTT","1","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv023_v4_y2024"
"priv023","mo_priv023","mo","prescribed_grazing","pre",8,5,2024,4,1125,"KM",87,4,25,"BB","0.5","N","Veronia",NA,"see veg survey",NA,NA,"mo_priv023_v4_y2024"
"priv023","mo_priv023","mo","prescribed_grazing","pre",8,5,2024,4,1125,"KM",87,4,25,"BUTT","1","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv023_v4_y2024"
"priv023","mo_priv023","mo","prescribed_grazing","pre",8,5,2024,4,1125,"KM",87,4,25,"BUTT","1","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv023_v4_y2024"
"priv023","mo_priv023","mo","prescribed_grazing","pre",8,5,2024,4,1125,"KM",87,4,25,"BUTT","0.25","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv023_v4_y2024"
"priv023","mo_priv023","mo","prescribed_grazing","pre",8,5,2024,4,1125,"KM",87,4,25,"BUTT","0.5","F","none","sulphur","see veg survey","medium",NA,"mo_priv023_v4_y2024"
"priv023","mo_priv023","mo","prescribed_grazing","pre",8,5,2024,4,1125,"KM",87,4,25,"BUTT","1","F","none","small Nymphalidae","see veg survey",NA,NA,"mo_priv023_v4_y2024"
"priv023","mo_priv023","mo","prescribed_grazing","pre",8,5,2024,4,1125,"KM",87,4,25,"BUTT","5","F","none","skipper","see veg survey",NA,NA,"mo_priv023_v4_y2024"
"priv023","mo_priv023","mo","prescribed_grazing","pre",8,5,2024,4,1125,"KM",87,4,25,"BUTT","0","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv023_v4_y2024"
"priv023","mo_priv023","mo","prescribed_grazing","pre",8,5,2024,4,1125,"KM",87,4,25,"BUTT","1","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv023_v4_y2024"
"priv023","mo_priv023","mo","prescribed_grazing","pre",8,5,2024,4,1125,"KM",87,4,25,"BUTT","3","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv023_v4_y2024"
"priv023","mo_priv023","mo","prescribed_grazing","pre",8,5,2024,4,1125,"KM",87,4,25,"SBB","0","N","black-eyed susan",NA,"see veg survey",NA,NA,"mo_priv023_v4_y2024"
"priv024","mo_priv024","mo","prescribed_grazing","pre",8,5,2024,4,1202,"KM",92,3,0,"BUTT","25","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv024_v4_y2024"
"priv024","mo_priv024","mo","prescribed_grazing","pre",8,5,2024,4,1202,"KM",92,3,0,"BUTT","0.5","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv024_v4_y2024"
"priv024","mo_priv024","mo","prescribed_grazing","pre",8,5,2024,4,1202,"KM",92,3,0,"BUTT","1.5","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv024_v4_y2024"
"priv024","mo_priv024","mo","prescribed_grazing","pre",8,5,2024,4,1202,"KM",92,3,0,"BUTT","0","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv024_v4_y2024"
"priv024","mo_priv024","mo","prescribed_grazing","pre",8,5,2024,4,1202,"KM",92,3,0,"BUTT","0.25","F","none","Nymphalidae","see veg survey",NA,NA,"mo_priv024_v4_y2024"
"priv024","mo_priv024","mo","prescribed_grazing","pre",8,5,2024,4,1202,"KM",92,3,0,"BUTT","1","F","none","skipper","see veg survey",NA,NA,"mo_priv024_v4_y2024"
"priv024","mo_priv024","mo","prescribed_grazing","pre",8,5,2024,4,1202,"KM",92,3,0,"MNB","1","N","Veronia",NA,"see veg survey",NA,NA,"mo_priv024_v4_y2024"
"priv024","mo_priv024","mo","prescribed_grazing","pre",8,5,2024,4,1202,"KM",92,3,0,"BUTT","1","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv024_v4_y2024"
"priv024","mo_priv024","mo","prescribed_grazing","pre",8,5,2024,4,1202,"KM",92,3,0,"BUTT","6","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv024_v4_y2024"
"priv024","mo_priv024","mo","prescribed_grazing","pre",8,5,2024,4,1202,"KM",92,3,0,"BUTT","6","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv024_v4_y2024"
"priv024","mo_priv024","mo","prescribed_grazing","pre",8,5,2024,4,1202,"KM",92,3,0,"BB","0.5","N","Veronia",NA,"see veg survey",NA,NA,"mo_priv024_v4_y2024"
"priv024","mo_priv024","mo","prescribed_grazing","pre",8,5,2024,4,1202,"KM",92,3,0,"BUTT","0","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv024_v4_y2024"
"priv024","mo_priv024","mo","prescribed_grazing","pre",8,5,2024,4,1202,"KM",92,3,0,"BUTT","1","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv024_v4_y2024"
"priv024","mo_priv024","mo","prescribed_grazing","pre",8,5,2024,4,1202,"KM",92,3,0,"BUTT","1","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv024_v4_y2024"
"priv024","mo_priv024","mo","prescribed_grazing","pre",8,5,2024,4,1202,"KM",92,3,0,"SBB","0","N","chicory",NA,"see veg survey",NA,NA,"mo_priv024_v4_y2024"
"priv024","mo_priv024","mo","prescribed_grazing","pre",8,5,2024,4,1202,"KM",92,3,0,"BUTT","0","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv024_v4_y2024"
"priv024","mo_priv024","mo","prescribed_grazing","pre",8,5,2024,4,1202,"KM",92,3,0,"BUTT","1.5","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv024_v4_y2024"
"priv024","mo_priv024","mo","prescribed_grazing","pre",8,5,2024,4,1202,"KM",92,3,0,"BUTT","1.25","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv024_v4_y2024"
"priv024","mo_priv024","mo","prescribed_grazing","pre",8,5,2024,4,1202,"KM",92,3,0,"BUTT","0.25","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv024_v4_y2024"
"priv024","mo_priv024","mo","prescribed_grazing","pre",8,5,2024,4,1202,"KM",92,3,0,"BUTT","1.5","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv024_v4_y2024"
"priv024","mo_priv024","mo","prescribed_grazing","pre",8,5,2024,4,1202,"KM",92,3,0,"BUTT","5","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv024_v4_y2024"
"priv024","mo_priv024","mo","prescribed_grazing","pre",8,5,2024,4,1202,"KM",92,3,0,"BUTT","5","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv024_v4_y2024"
"priv024","mo_priv024","mo","prescribed_grazing","pre",8,5,2024,4,1202,"KM",92,3,0,"BUTT","5","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv024_v4_y2024"
"priv024","mo_priv024","mo","prescribed_grazing","pre",8,5,2024,4,1202,"KM",92,3,0,"BUTT","0","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv024_v4_y2024"
"priv024","mo_priv024","mo","prescribed_grazing","pre",8,5,2024,4,1202,"KM",92,3,0,"BUTT","0.5","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv024_v4_y2024"
"priv024","mo_priv024","mo","prescribed_grazing","pre",8,5,2024,4,1202,"KM",92,3,0,"BUTT","0.5","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv024_v4_y2024"
"priv024","mo_priv024","mo","prescribed_grazing","pre",8,5,2024,4,1202,"KM",92,3,0,"BUTT","6","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv024_v4_y2024"
"priv024","mo_priv024","mo","prescribed_grazing","pre",8,5,2024,4,1202,"KM",92,3,0,"BUTT","1","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv024_v4_y2024"
"priv024","mo_priv024","mo","prescribed_grazing","pre",8,5,2024,4,1202,"KM",92,3,0,"BUTT","5.5","F","none","skipper","see veg survey",NA,NA,"mo_priv024_v4_y2024"
"priv024","mo_priv024","mo","prescribed_grazing","pre",8,5,2024,4,1202,"KM",92,3,0,"BUTT","0","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv024_v4_y2024"
"priv025","mo_priv025","mo","prescribed_grazing","pre",8,5,2024,4,1250,"KM",94,1,50,"BUTT","1","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv025_v4_y2024"
"priv025","mo_priv025","mo","prescribed_grazing","pre",8,5,2024,4,1250,"KM",94,1,50,"BUTT","1","F","none","Nymphalidae","see veg survey",NA,NA,"mo_priv025_v4_y2024"
"priv025","mo_priv025","mo","prescribed_grazing","pre",8,5,2024,4,1250,"KM",94,1,50,"BUTT","0.25","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv025_v4_y2024"
"priv025","mo_priv025","mo","prescribed_grazing","pre",8,5,2024,4,1250,"KM",94,1,50,"BUTT","0","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv025_v4_y2024"
"priv025","mo_priv025","mo","prescribed_grazing","pre",8,5,2024,4,1250,"KM",94,1,50,"BUTT","1.25","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv025_v4_y2024"
"priv025","mo_priv025","mo","prescribed_grazing","pre",8,5,2024,4,1250,"KM",94,1,50,"BUTT","1.25","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv025_v4_y2024"
"priv025","mo_priv025","mo","prescribed_grazing","pre",8,5,2024,4,1250,"KM",94,1,50,"BUTT","1.5","F","none","skipper","see veg survey",NA,NA,"mo_priv025_v4_y2024"
"priv025","mo_priv025","mo","prescribed_grazing","pre",8,5,2024,4,1250,"KM",94,1,50,"BUTT","1","F","none","sulphur","see veg survey",NA,NA,"mo_priv025_v4_y2024"
"priv025","mo_priv025","mo","prescribed_grazing","pre",8,5,2024,4,1250,"KM",94,1,50,"BUTT","1","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv025_v4_y2024"
"priv025","mo_priv025","mo","prescribed_grazing","pre",8,5,2024,4,1250,"KM",94,1,50,"BUTT","5","F","none","PALE sulphur","see veg survey",NA,NA,"mo_priv025_v4_y2024"
"priv025","mo_priv025","mo","prescribed_grazing","pre",8,5,2024,4,1250,"KM",94,1,50,"BUTT","2","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv025_v4_y2024"
"priv025","mo_priv025","mo","prescribed_grazing","pre",8,5,2024,4,1250,"KM",94,1,50,"BUTT","2.5","F","none","Nymphalidae","see veg survey",NA,NA,"mo_priv025_v4_y2024"
"priv025","mo_priv025","mo","prescribed_grazing","pre",8,5,2024,4,1250,"KM",94,1,50,"BUTT","1","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv025_v4_y2024"
"priv025","mo_priv025","mo","prescribed_grazing","pre",8,5,2024,4,1250,"KM",94,1,50,"MNB","1.25","N","Veronia",NA,"see veg survey",NA,NA,"mo_priv025_v4_y2024"
"priv025","mo_priv025","mo","prescribed_grazing","pre",8,5,2024,4,1250,"KM",94,1,50,"BUTT","2.5","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv025_v4_y2024"
"priv025","mo_priv025","mo","prescribed_grazing","pre",8,5,2024,4,1250,"KM",94,1,50,"BUTT","0","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv025_v4_y2024"
"priv025","mo_priv025","mo","prescribed_grazing","pre",8,5,2024,4,1250,"KM",94,1,50,"BUTT","2","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv025_v4_y2024"
"priv025","mo_priv025","mo","prescribed_grazing","pre",8,5,2024,4,1250,"KM",94,1,50,"BUTT","0","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv025_v4_y2024"
"priv025","mo_priv025","mo","prescribed_grazing","pre",8,5,2024,4,1250,"KM",94,1,50,"BUTT","1","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv025_v4_y2024"
"priv025","mo_priv025","mo","prescribed_grazing","pre",8,5,2024,4,1250,"KM",94,1,50,"BUTT","3","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv025_v4_y2024"
"priv026","mo_priv026","mo","prescribed_grazing","pre",8,5,2024,4,1030,"KM",87,3,0,"BUTT","1.25","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv026_v4_y2024"
"priv026","mo_priv026","mo","prescribed_grazing","pre",8,5,2024,4,1030,"KM",87,3,0,"BUTT","1.25","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv026_v4_y2024"
"priv026","mo_priv026","mo","prescribed_grazing","pre",8,5,2024,4,1030,"KM",87,3,0,"BUTT","1","F","none","sulphur","see veg survey","medium",NA,"mo_priv026_v4_y2024"
"priv026","mo_priv026","mo","prescribed_grazing","pre",8,5,2024,4,1030,"KM",87,3,0,"BUTT","0.5","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv026_v4_y2024"
"priv026","mo_priv026","mo","prescribed_grazing","pre",8,5,2024,4,1030,"KM",87,3,0,"BUTT","0.25","F","none","sulphur","see veg survey",NA,NA,"mo_priv026_v4_y2024"
"priv026","mo_priv026","mo","prescribed_grazing","pre",8,5,2024,4,1030,"KM",87,3,0,"BUTT","0","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv026_v4_y2024"
"priv026","mo_priv026","mo","prescribed_grazing","pre",8,5,2024,4,1030,"KM",87,3,0,"BUTT","1","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv026_v4_y2024"
"priv026","mo_priv026","mo","prescribed_grazing","pre",8,5,2024,4,1030,"KM",87,3,0,"BUTT","0.25","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv026_v4_y2024"
"priv026","mo_priv026","mo","prescribed_grazing","pre",8,5,2024,4,1030,"KM",87,3,0,"BUTT","3.5","F","none","sulphur","see veg survey",NA,NA,"mo_priv026_v4_y2024"
"priv026","mo_priv026","mo","prescribed_grazing","pre",8,5,2024,4,1030,"KM",87,3,0,"CB","2","F","none",NA,"see veg survey",NA,NA,"mo_priv026_v4_y2024"
"priv026","mo_priv026","mo","prescribed_grazing","pre",8,5,2024,4,1030,"KM",87,3,0,"BUTT","0","R","grass litter","common buckeye","see veg survey",NA,NA,"mo_priv026_v4_y2024"
"priv026","mo_priv026","mo","prescribed_grazing","pre",8,5,2024,4,1030,"KM",87,3,0,"BUTT","0.25","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv026_v4_y2024"
"priv026","mo_priv026","mo","prescribed_grazing","pre",8,5,2024,4,1030,"KM",87,3,0,"BUTT","2.75","R","wooly croton","common buckeye","see veg survey",NA,NA,"mo_priv026_v4_y2024"
"priv026","mo_priv026","mo","prescribed_grazing","pre",8,5,2024,4,1030,"KM",87,3,0,"BUTT","0.25","N","chicory","skipper","see veg survey",NA,NA,"mo_priv026_v4_y2024"
"priv026","mo_priv026","mo","prescribed_grazing","pre",8,5,2024,4,1030,"KM",87,3,0,"BUTT","0.25","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv026_v4_y2024"
"priv026","mo_priv026","mo","prescribed_grazing","pre",8,5,2024,4,1030,"KM",87,3,0,"BUTT","2","F","none","skipper","see veg survey",NA,NA,"mo_priv026_v4_y2024"
"priv026","mo_priv026","mo","prescribed_grazing","pre",8,5,2024,4,1030,"KM",87,3,0,"BUTT","1.5","F","none","skipper","see veg survey",NA,NA,"mo_priv026_v4_y2024"
"priv026","mo_priv026","mo","prescribed_grazing","pre",8,5,2024,4,1030,"KM",87,3,0,"BUTT","5.5","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv026_v4_y2024"
"priv026","mo_priv026","mo","prescribed_grazing","pre",8,5,2024,4,1030,"KM",87,3,0,"BUTT","1.75","R","chicory","skipper","see veg survey",NA,NA,"mo_priv026_v4_y2024"
"priv026","mo_priv026","mo","prescribed_grazing","pre",8,5,2024,4,1030,"KM",87,3,0,"BUTT","5","F","none","white","see veg survey",NA,NA,"mo_priv026_v4_y2024"
"priv026","mo_priv026","mo","prescribed_grazing","pre",8,5,2024,4,1030,"KM",87,3,0,"BUTT","3.75","F","none","sulphur","see veg survey",NA,NA,"mo_priv026_v4_y2024"
"priv026","mo_priv026","mo","prescribed_grazing","pre",8,5,2024,4,1030,"KM",87,3,0,"BUTT","1","F","none","sulphur","see veg survey",NA,NA,"mo_priv026_v4_y2024"
"priv026","mo_priv026","mo","prescribed_grazing","pre",8,5,2024,4,1030,"KM",87,3,0,"BUTT","0.25","R","wooly croton","blue Lycaenidae","see veg survey",NA,NA,"mo_priv026_v4_y2024"
"priv026","mo_priv026","mo","prescribed_grazing","pre",8,5,2024,4,1030,"KM",87,3,0,"BUTT","1","F","none","Nymphalidae","see veg survey",NA,NA,"mo_priv026_v4_y2024"
"priv026","mo_priv026","mo","prescribed_grazing","pre",8,5,2024,4,1030,"KM",87,3,0,"BUTT","0","N","chicory","skipper","see veg survey",NA,NA,"mo_priv026_v4_y2024"
"priv026","mo_priv026","mo","prescribed_grazing","pre",8,5,2024,4,1030,"KM",87,3,0,"BUTT","0.25","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv026_v4_y2024"
"priv026","mo_priv026","mo","prescribed_grazing","pre",8,5,2024,4,1030,"KM",87,3,0,"BUTT","0.25","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv026_v4_y2024"
"priv026","mo_priv026","mo","prescribed_grazing","pre",8,5,2024,4,1030,"KM",87,3,0,"BUTT","6","F","none","Nymphalidae","see veg survey",NA,NA,"mo_priv026_v4_y2024"
"priv026","mo_priv026","mo","prescribed_grazing","pre",8,5,2024,4,1030,"KM",87,3,0,"BUTT","1","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv026_v4_y2024"
"priv026","mo_priv026","mo","prescribed_grazing","pre",8,5,2024,4,1030,"KM",87,3,0,"BUTT","2.25","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv026_v4_y2024"
"priv026","mo_priv026","mo","prescribed_grazing","pre",8,5,2024,4,1030,"KM",87,3,0,"BUTT","1","N","chicory","skipper","see veg survey",NA,NA,"mo_priv026_v4_y2024"
"priv026","mo_priv026","mo","prescribed_grazing","pre",8,5,2024,4,1030,"KM",87,3,0,"BUTT","0","F","none","skipper","see veg survey",NA,NA,"mo_priv026_v4_y2024"
"priv026","mo_priv026","mo","prescribed_grazing","pre",8,5,2024,4,1030,"KM",87,3,0,"BUTT","2","F","none","skipper","see veg survey",NA,NA,"mo_priv026_v4_y2024"
"priv026","mo_priv026","mo","prescribed_grazing","pre",8,5,2024,4,1030,"KM",87,3,0,"BUTT","0.25","N","chicory","skipper","see veg survey",NA,NA,"mo_priv026_v4_y2024"
"priv026","mo_priv026","mo","prescribed_grazing","pre",8,5,2024,4,1030,"KM",87,3,0,"BUTT","1","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv026_v4_y2024"
"priv026","mo_priv026","mo","prescribed_grazing","pre",8,5,2024,4,1030,"KM",87,3,0,"BUTT","0.5","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv026_v4_y2024"
"priv028","mo_priv028","mo","prescribed_grazing","pre",8,5,2024,4,1313,"IS",94,2,25,"BUTT","1.5","F","none","Nymphalidae","see veg survey",NA,NA,"mo_priv028_v4_y2024"
"priv028","mo_priv028","mo","prescribed_grazing","pre",8,5,2024,4,1313,"IS",94,2,25,"BUTT","0.75","F","none","Nymphalidae","see veg survey",NA,NA,"mo_priv028_v4_y2024"
"priv028","mo_priv028","mo","prescribed_grazing","pre",8,5,2024,4,1313,"IS",94,2,25,"BUTT","1","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv028_v4_y2024"
"priv028","mo_priv028","mo","prescribed_grazing","pre",8,5,2024,4,1313,"IS",94,2,25,"BUTT","2.5","F","none","eastern tiger swallowtail","see veg survey",NA,NA,"mo_priv028_v4_y2024"
"priv028","mo_priv028","mo","prescribed_grazing","pre",8,5,2024,4,1313,"IS",94,2,25,"BUTT","2.25","F","none","Nymphalidae","see veg survey",NA,NA,"mo_priv028_v4_y2024"
"priv028","mo_priv028","mo","prescribed_grazing","pre",8,5,2024,4,1313,"IS",94,2,25,"BUTT","0.5","F","none","Nymphalidae","see veg survey",NA,NA,"mo_priv028_v4_y2024"
"priv028","mo_priv028","mo","prescribed_grazing","pre",8,5,2024,4,1313,"IS",94,2,25,"BUTT","0.5","F","none","Nymphalidae","see veg survey",NA,NA,"mo_priv028_v4_y2024"
"priv028","mo_priv028","mo","prescribed_grazing","pre",8,5,2024,4,1313,"IS",94,2,25,"BUTT","0.75","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv028_v4_y2024"
"priv028","mo_priv028","mo","prescribed_grazing","pre",8,5,2024,4,1313,"IS",94,2,25,"MNB","1","N","Veronia",NA,"see veg survey",NA,NA,"mo_priv028_v4_y2024"
"priv028","mo_priv028","mo","prescribed_grazing","pre",8,5,2024,4,1313,"IS",94,2,25,"MNB","2.25","N","Veronia",NA,"see veg survey",NA,NA,"mo_priv028_v4_y2024"
"priv031","mo_priv031","mo","prescribed_grazing","pre",8,5,2024,4,1039,"IS",87,2,0,"BUTT","1.25","F","none","skipper","see veg survey",NA,NA,"mo_priv031_v4_y2024"
"priv031","mo_priv031","mo","prescribed_grazing","pre",8,5,2024,4,1039,"IS",87,2,0,"BUTT","0.5","F","none","Nymphalidae","see veg survey",NA,NA,"mo_priv031_v4_y2024"
"priv031","mo_priv031","mo","prescribed_grazing","pre",8,5,2024,4,1039,"IS",87,2,0,"BUTT","0.75","F","none","skipper","see veg survey",NA,NA,"mo_priv031_v4_y2024"
"priv031","mo_priv031","mo","prescribed_grazing","pre",8,5,2024,4,1039,"IS",87,2,0,"BUTT","0.75","F","none","blue Lycaenidae","see veg survey",NA,NA,"mo_priv031_v4_y2024"
